SIN002-0036|baalachandhra mea siyalla n/araBuvea sithehi hatagath n/avum sithuvili sama`gaya|baalachandhra mea siyalla n/araBuvea sithehi hatagath n/avum sithuvili sama`gaya
SIN002-0037|/agea mallii pichchamal ahurak dh/amoo loku vathura viidhuruvak perama`gata genaaveaya|/agea mallii pichchamal ahurak dh/amoo loku vathura viidhuruvak perama`gata genaaveaya
SIN002-0038|ammaa sama`ga paarata seandhu vooyea v/ada bhara g/aniima sanndhahaa aLuath paasalata yaamataya|ammaa sama`ga paarata seandhu vooyea v/ada bhara g/aniima sanndhahaa aLuath paasalata yaamataya
SIN002-0039|edhina udhAasana bo)vitiyaa malaka varNaya sihig/anvena saariyakin h/ada vuNu saro)jaa|edhina udhAasana bo)vitiyaa malaka varNaya sihig/anvena saariyakin h/ada vuNu saro)jaa
SIN002-0040|aposa  pathara usas pela samath viimen anathuruva /ayata gamea paasalata pathmak l/abuNi |aposa  pathara usas pela samath viimen anathuruva /ayata gamea paasalata pathmak l/abuNi 
SIN002-0041|evita ohugea kata konaka n/agena sinahava ohugea hadhavatha vinividha giyeaya|evita ohugea kata konaka n/agena sinahava ohugea hadhavatha vinividha giyeaya
SIN002-0042|samaharak si\nhala vachana uchchaaraNata karana vita saro)jaa kok hanndalaa sinaaseyi|samaharak si\nhala vachana uchchaaraNata karana vita saro)jaa kok hanndalaa sinaaseyi
SIN002-0043|oyaa koLaBa /avith isko)le geattuva gaavatama aava kiyala hithuvama|oyaa koLaBa /avith isko)le geattuva gaavatama aava kiyala hithuvama
SIN002-0044|si\nhala kathaa kiriimea huruva labaa g/aniimata hatharam kalak gatha noviiya|si\nhala kathaa kiriimea huruva labaa g/aniimata hatharam kalak gatha noviiya
SIN002-0045|gemidhulehi keli sellam kiriimata thamantath idak l/abena nisaaya baalachandhra dhravidayaku vuvadha|gemidhulehi keli sellam kiriimata thamantath idak l/abena nisaaya baalachandhra dhravidayaku vuvadha
SIN002-0046|akkaagea parabo)Dhamath h/asiriim rataava somnas gena dhunnea ovun kathaabas karana  o)nAama avasThaavaka|akkaagea parabo)Dhamath h/asiriim rataava somnas gena dhunnea ovun kathaabas karana  o)nAama avasThaavaka
SIN002-0047|hadhavathea dh/alvuNu aadharayea pahansiLua /ayagehi dhenethehi piLiBibu viya malliitath na\ngiitath |hadhavathea dh/alvuNu aadharayea pahansiLua /ayagehi dhenethehi piLiBibu viya malliitath na\ngiitath 
SIN002-0048|an sAama avasThaavakadhiima baalachandhra saro)jaa gemidhulata enathek balaa sitiyeaya|an sAama avasThaavakadhiima baalachandhra saro)jaa gemidhulata enathek balaa sitiyeaya
SIN002-0049|veLanndhas/alehi bhaaNda soyaa balaa miladhii g/aniimata pudhgalayin p/amiNena avasThaa h/arennata|veLanndhas/alehi bhaaNda soyaa balaa miladhii g/aniimata pudhgalayin p/amiNena avasThaa h/arennata
SIN002-0050|suhadhava kathaabas kiriimath keLi dheLen vihiLua thahaLua huvamaaru kara g/aniimath saamaan\ya dheyak bavata pathviya|suhadhava kathaabas kiriimath keLi dheLen vihiLua thahaLua huvamaaru kara g/aniimath saamaan\ya dheyak bavata pathviya
SIN002-0051|mea heathuven v/adikal nogosinma baalachandhra /agea malliith haa na\ngiith sama`ga|mea heathuven v/adikal nogosinma baalachandhra /agea malliith haa na\ngiith sama`ga
SIN002-0052|pasuva saro)jaagea mava ohuta dhivaa raatharii kAamaveala thama nivasata p/amiNa g/aniimata katayuthu s/al/asviiya|pasuva saro)jaagea mava ohuta dhivaa raatharii kAamaveala thama nivasata p/amiNa g/aniimata katayuthu s/al/asviiya
SIN002-0053|baalachandhra thamaagea kAama sapayaa g/aniimea parashnaya /agea piyaa sama`ga kathaabas kiriimen |baalachandhra thamaagea kAama sapayaa g/aniimea parashnaya /agea piyaa sama`ga kathaabas kiriimen 
SIN002-0054|avama vaathaavaraNaya g/ana vimasilimath voovaaya baalachandhra mata adhahaaganna bAa |avama vaathaavaraNaya g/ana vimasilimath voovaaya baalachandhra mata adhahaaganna bAa 
SIN002-0055|saamaajikayan sama`ga nithara kathaabas kiriimen /agAaLuamkamak godana`gaa gaththeaya |saamaajikayan sama`ga nithara kathaabas kiriimen /agAaLuamkamak godana`gaa gaththeaya 
SIN002-0056|v/adikalak yannata maththen hethema saro)jaagea nivasea|v/adikalak yannata maththen hethema saro)jaagea nivasea
SIN002-0057|enam searuvaavila paradheashayea pihitaa thibiNi eb/avin dhivaa raatharii aahaara g/aniima ohuta parashnayak viya|enam searuvaavila paradheashayea pihitaa thibiNi eb/avin dhivaa raatharii aahaara g/aniima ohuta parashnayak viya
SIN002-0058|baalachandhra kaLamanaakaru lesa ehi seavayea yedhii sitiyeaya ohugea nivasa tharamak Aatha|baalachandhra kaLamanaakaru lesa ehi seavayea yedhii sitiyeaya ohugea nivasa tharamak Aatha
SIN002-0059|ehi veLanndha bhaaNadaya vooyea kubo)taa, athtar/aktar ayithikaru vooyea ohugea baappaa keneki|ehi veLanndha bhaaNadaya vooyea kubo)taa, athtar/aktar ayithikaru vooyea ohugea baappaa keneki
SIN002-0060|nethsith pinavannak viya baalachandhragea veLanndhas/ala vooyea /agea nivasata nudhurini |nethsith pinavannak viya baalachandhragea veLanndhas/ala vooyea /agea nivasata nudhurini 
SIN002-0061|keth goyam karalin baravethma viha`gun ehaa mehaa ra\nchu pitin piyaBaa yAama|keth goyam karalin baravethma viha`gun ehaa mehaa ra\nchu pitin piyaBaa yAama
SIN002-0062|dh/adi av rashmiya v/aL/akviiya goyam pudhina kalata n/avum suvanndhak gama puraa vihidhii giyeaya|dh/adi av rashmiya v/aL/akviiya goyam pudhina kalata n/avum suvanndhak gama puraa vihidhii giyeaya
SIN002-0063|dhepasa p/athirii thibuNa vel yaayaval sisaaraa hamaa aa sisil madha pavana|dhepasa p/athirii thibuNa vel yaayaval sisaaraa hamaa aa sisil madha pavana
SIN002-0064|/agea ivasa maha viidhiyea kadasaappu keLevara pihitaa thibuNi maha viidhiyea keLavara sita|/agea ivasa maha viidhiyea kadasaappu keLevara pihitaa thibuNi maha viidhiyea keLavara sita
SIN002-0065|saro)jaa dheneth adhahaa gatha noh/akkak men vismayata path vuvadha ea bava noha`gavaa|saro)jaa dheneth adhahaa gatha noh/akkak men vismayata path vuvadha ea bava noha`gavaa
SIN002-0066|h/adhii v/aduNea tharikuNaamala dhistharikkayea morav/ava gammaanayeaya|h/adhii v/aduNea tharikuNaamala dhistharikkayea morav/ava gammaanayeaya
SIN002-0067|baalachandhrath saro)jath asala avanhala vetha piya n/agooha saro)jaa ipadhuneth|baalachandhrath saro)jath asala avanhala vetha piya n/agooha saro)jaa ipadhuneth
SIN002-0068|ehen dh/an eavaa eLiyata ganna epaa api ara flvar daraamaa ekata yamu kAama ganna ethakota mata balanna puLuavan|ehen dh/an eavaa eLiyata ganna epaa api ara flvar daraamaa ekata yamu kAama ganna ethakota mata balanna puLuavan
SIN002-0069|mama eavaa kamisa /athuLe thiyaagena aavaa kavuruhari dh/akkoth maava parashna karanna aragena yaavi|mama eavaa kamisa /athuLe thiyaagena aavaa kavuruhari dh/akkoth maava parashna karanna aragena yaavi
SIN002-0070|baalachandhragea hadha sasala viya ko) balanna eavaa dhakinakan ivasillak nAa|baalachandhragea hadha sasala viya ko) balanna eavaa dhakinakan ivasillak nAa
SIN002-0071|saro)jagea dhAasehi kaanthiyen haa vikasitha vana kusumak banndhu hasar/allenuth|saro)jagea dhAasehi kaanthiyen haa vikasitha vana kusumak banndhu hasar/allenuth
SIN002-0072|amma pana vagea aranthiyaagena hitapu banndhina dhavase thaaththaa po)ruvea dhii paLanndhapu th/allayi|amma pana vagea aranthiyaagena hitapu banndhina dhavase thaaththaa po)ruvea dhii paLanndhapu th/allayi
SIN002-0073|issellaama avurudhdhea ithiri karapu salli valin gaththu maalayayi vaLalooyi|issellaama avurudhdhea ithiri karapu salli valin gaththu maalayayi vaLalooyi
SIN002-0074|mama ea badu aragena aavaa /aththenma meaka hiinayak vagea mama gurupathviima l/abila|mama ea badu aragena aavaa /aththenma meaka hiinayak vagea mama gurupathviima l/abila
SIN002-0075|mahajana b/a\nkuvea raththaran badu ukas karapu ekayi eaka aapahu ganna mata pavaralaa dhiipu liyumayi mathaka thiyenavadha|mahajana b/a\nkuvea raththaran badu ukas karapu ekayi eaka aapahu ganna mata pavaralaa dhiipu liyumayi mathaka thiyenavadha
SIN002-0076|oyaa pudhuma hitheyi vijithapura, sirimaapura gamvala h/ati dh/akkama okkomala ekkenaa vagea innavaa|oyaa pudhuma hitheyi vijithapura, sirimaapura gamvala h/ati dh/akkama okkomala ekkenaa vagea innavaa
SIN002-0077|ea mokakdha oyaa issara dhavasea hamudhaa jiif ekakata nagina kota|ea mokakdha oyaa issara dhavasea hamudhaa jiif ekakata nagina kota
SIN002-0078|eheth viraha veadhanaava m/adapavathvaa g/aniimata apohosath voovaaya mama oyaata subha aara\nchiyak genaavaa|eheth viraha veadhanaava m/adapavathvaa g/aniimata apohosath voovaaya mama oyaata subha aara\nchiyak genaavaa
SIN002-0079|saro)jaa somnam vooyea baalachandhra jiivathun athara /athi bavata thamaatama sahathika viimeni|saro)jaa somnam vooyea baalachandhra jiivathun athara /athi bavata thamaatama sahathika viimeni
SIN002-0080|n/agenahira paradheashayea g/ayum avasan vii /athi bavata aara\nchi l/abuNa vita|n/agenahira paradheashayea g/ayum avasan vii /athi bavata aara\nchi l/abuNa vita
SIN002-0081|hadhavatha pAariima kebanndhu kothanin /aramuNa veadhanaavakdha yanna thearum gatha noh/aki thathvayaka pasu voovaaya|hadhavatha pAariima kebanndhu kothanin /aramuNa veadhanaavakdha yanna thearum gatha noh/aki thathvayaka pasu voovaaya
SIN002-0082|nidhaa nonidhaa pahan kala raatharii kaala kotharamdha suva novana thuvaalayak /aththaak menma|nidhaa nonidhaa pahan kala raatharii kaala kotharamdha suva novana thuvaalayak /aththaak menma
SIN002-0083|siyum aadharayath sithen ivath kara g/aniimata apohosath voovaaya pasugiya thevasara thuLa|siyum aadharayath sithen ivath kara g/aniimata apohosath voovaaya pasugiya thevasara thuLa
SIN002-0084|pinnen v/assev haa hiru eLiyen dhinen dhina dhaLuapamin v/adena p/aLAatiyak banndhu|pinnen v/assev haa hiru eLiyen dhinen dhina dhaLuapamin v/adena p/aLAatiyak banndhu
SIN002-0085|Aa dhemaapiyan sama`ga gama athah/ara p/amiNiyath baalachandhragea parathiroopayath|Aa dhemaapiyan sama`ga gama athah/ara p/amiNiyath baalachandhragea parathiroopayath
SIN002-0086|aayema issara vageama ehe mama passata kiyannam visthara aayeth ea p/aththata giyahama|aayema issara vageama ehe mama passata kiyannam visthara aayeth ea p/aththata giyahama
SIN002-0087|anek v/ada katayuthu nivii h/anahille kathaa karaganna b/ariy/a piyalgea parakaashayen sitha s/ah/alloo karagath|anek v/ada katayuthu nivii h/anahille kathaa karaganna b/ariy/a piyalgea parakaashayen sitha s/ah/alloo karagath
SIN002-0088|anek v/ada katayuthu nivii h/anahille kathaa karaganna b/ariy/a|anek v/ada katayuthu nivii h/anahille kathaa karaganna b/ariy/a
SIN002-0089|saaro)jaagea thaaththaa g/aBuru vooth nishchala vooth kataha`din kathaa kaLeaya |saaro)jaagea thaaththaa g/aBuru vooth nishchala vooth kataha`din kathaa kaLeaya 
SIN002-0090|mea nagarayea thavama kubo)taa athtar/aktar eajansiyak n/ah/a|mea nagarayea thavama kubo)taa athtar/aktar eajansiyak n/ah/a
SIN002-0091|mama badhdhata kada kaamarayak hoyala dhennam ehe eajansiya vena kaatahari pavaranna |mama badhdhata kada kaamarayak hoyala dhennam ehe eajansiya vena kaatahari pavaranna 
SIN002-0092|baalachandhra oyaagea athtar/aktars saappuva mehea dhaanna katayuthu karanna|baalachandhra oyaagea athtar/aktars saappuva mehea dhaanna katayuthu karanna
SIN002-0093|baalachandhra an aya sama`ga sathuta somnama bedhaa ganimin kAama measayata p/amiNiyeaya |baalachandhra an aya sama`ga sathuta somnama bedhaa ganimin kAama measayata p/amiNiyeaya 
SIN002-0094|pavulea s/avoma baalachandhra sama`ga raatharii bho)janaya sanndhahaa soodhaanam vooha|pavulea s/avoma baalachandhra sama`ga raatharii bho)janaya sanndhahaa soodhaanam vooha
SIN002-0095|eka kusahoth dharuvan men kAama bedhaa gathha tika vealaavakata pasu |eka kusahoth dharuvan men kAama bedhaa gathha tika vealaavakata pasu 
SIN002-0096|ekinekaa athinath ganimin ehaa mehaa gaman kaLaha raatharii bho)jana sa\ngarahayeadhii |ekinekaa athinath ganimin ehaa mehaa gaman kaLaha raatharii bho)jana sa\ngarahayeadhii 
SIN002-0097|athiitha sidhDhiin /aya idhiriyea jiivayen yuthuva m/avii penennata viya|athiitha sidhDhiin /aya idhiriyea jiivayen yuthuva m/avii penennata viya
SIN002-0098|gayannatath natannatath vooha si\nhala giitha menma dhamiLa giithadha gaayanaa karamin ekva pariithi vooha|gayannatath natannatath vooha si\nhala giitha menma dhamiLa giithadha gaayanaa karamin ekva pariithi vooha
SIN002-0099|raathariya kelidheLen gatha karana ayuru dharshanaya viya ohu ginim/ala dharshanayak menma|raathariya kelidheLen gatha karana ayuru dharshanaya viya ohu ginim/ala dharshanayak menma
SIN002-0100|visiruvaaharimin p/avathuNeaya yaapanaya paradheashayen dhakuNata p/amiNi yevana yevaniyan eLimahanen ginim/alayak gasaa|visiruvaaharimin p/avathuNeaya yaapanaya paradheashayen dhakuNata p/amiNi yevana yevaniyan eLimahanen ginim/alayak gasaa
SIN002-0101|paravaththi a\nshayea uthura dhakuNa hamuva piLibanndha saama paalama v/adasatahanea vadaathma sith gannaa kotasa|paravaththi a\nshayea uthura dhakuNa hamuva piLibanndha saama paalama v/adasatahanea vadaathma sith gannaa kotasa
SIN002-0102|saro)jaata roopavaahini v/adasatahan baaDhaavak lesa dh/aniNi eath|saro)jaata roopavaahini v/adasatahan baaDhaavak lesa dh/aniNi eath
SIN002-0103|dhemaapiyangea kathaa bahata kandhiimata /athi  o)nAakama nisaa|dhemaapiyangea kathaa bahata kandhiimata /athi  o)nAakama nisaa
SIN002-0104|baalachandhra saha saro)jaagea dhemavpitan athara kathaabaha nonavathvaama sidhuvemin p/avathiNa|baalachandhra saha saro)jaagea dhemavpitan athara kathaabaha nonavathvaama sidhuvemin p/avathiNa
SIN002-0105|saro)jaagea na\ngiith malliith supurudhu paridhi roopavaahiniya naraBamin sitiyaha|saro)jaagea na\ngiith malliith supurudhu paridhi roopavaahiniya naraBamin sitiyaha
SIN002-0106|avuth saalayea asun gathha saro)jaagea vatha janealayen galaa aa sanndha vathuren n/ah/aviNi|avuth saalayea asun gathha saro)jaagea vatha janealayen galaa aa sanndha vathuren n/ah/aviNi
SIN002-0107|ahasea tharu b/abaLemin thibiNi siithala pavanen v/aLakiimata siyaLua aalindhayen n/agita|ahasea tharu b/abaLemin thibiNi siithala pavanen v/aLakiimata siyaLua aalindhayen n/agita
SIN002-0108|mama h/amaveleama paraarThanaa kaLaa n/avatha kavadhahari oyaava hambavenna kiyala|mama h/amaveleama paraarThanaa kaLaa n/avatha kavadhahari oyaava hambavenna kiyala
SIN002-0109|suvanndhavath voo madhanala gethulata galaa ennata viya mal vedillak paththu kala ayurin|suvanndhavath voo madhanala gethulata galaa ennata viya mal vedillak paththu kala ayurin
SIN002-0110|yannata sithata nagaa gath /aya p/avasuvaaya midhulehi voo seapaalikaa mal gasin|yannata sithata nagaa gath /aya p/avasuvaaya midhulehi voo seapaalikaa mal gasin
SIN002-0111|kisivekugen apeakShaa karannata noh/aki voo baalachandhragea udhavvalata keLehi guNa s/alakiimak thibiya yuthuya|kisivekugen apeakShaa karannata noh/aki voo baalachandhragea udhavvalata keLehi guNa s/alakiimak thibiya yuthuya
SIN002-0112|padha hadhanna kiyala kavuruth mea adaviye n/ah/a api mea gamata aLuathin aapu aya	|padha hadhanna kiyala kavuruth mea adaviye n/ah/a api mea gamata aLuathin aapu aya	
SIN002-0113|mata nam baalachandhragea illiimata pitupaanna bAa vagea kenekugea aadharaya vinaasha karana eka honndha dheyak nemeane|mata nam baalachandhragea illiimata pitupaanna bAa vagea kenekugea aadharaya vinaasha karana eka honndha dheyak nemeane
SIN002-0114|saro)jaa dhesath neth h/aLiiya dhuva monavadha amma kiyanne|saro)jaa dhesath neth h/aLiiya dhuva monavadha amma kiyanne
SIN002-0115|mohothak pamana nishshabdhava kalpanaa g/alii siti /ayagea piyaa mava dhesath|mohothak pamana nishshabdhava kalpanaa g/alii siti /ayagea piyaa mava dhesath
SIN002-0116|hethema sThiira nigamanayakata b/asa g/aniimea adhahasin p/akiliimakin thorava kathaa kaLeaya|hethema sThiira nigamanayakata b/asa g/aniimea adhahasin p/akiliimakin thorava kathaa kaLeaya
SIN002-0117|mama gedhara giyaama maasekata passe thamaa enavaa mata saro)jaa banndhinna thaaththath ammath avasara dhenavadha ?|mama gedhara giyaama maasekata passe thamaa enavaa mata saro)jaa banndhinna thaaththath ammath avasara dhenavadha ?
SIN002-0118|apea jiivithea nohithana dheaval vageama hithana dheavalooth sidhDha venavaa|apea jiivithea nohithana dheaval vageama hithana dheavalooth sidhDha venavaa
SIN002-0119|baalachandhrata saro)jaagea piyaagea lengathu bava dh/anuNu pasu chakithayak nom/athiva ohu thamaagea balaaporoththuva genah/ara 	pAaveaya|baalachandhrata saro)jaagea piyaagea lengathu bava dh/anuNu pasu chakithayak nom/athiva ohu thamaagea balaaporoththuva genah/ara 	pAaveaya
SIN002-0120|pasudhina aalindhayea asungena aagiya thorathuru kathaa kaLaha|pasudhina aalindhayea asungena aagiya thorathuru kathaa kaLaha
SIN002-0121|mavata baalachandhragea ava\nka hithavathkamata keLehiguNa s/aLakiima magah/ariya noh/akkak lesa dh/aniNa|mavata baalachandhragea ava\nka hithavathkamata keLehiguNa s/aLakiima magah/ariya noh/akkak lesa dh/aniNa
SIN002-0122|paraThamayenma /aya thamaagea adhahasa ammaata kiyaa pAaveaya|paraThamayenma /aya thamaagea adhahasa ammaata kiyaa pAaveaya
SIN002-0123|saaraajaa /ayagea aDhiShTaanaya voo vivaahaya g/ana /asiimata pasubava novoovaaya|saaraajaa /ayagea aDhiShTaanaya voo vivaahaya g/ana /asiimata pasubava novoovaaya
SIN002-0124|thama pavulata /athi b/anndhiim ammaatath thaaththaatath avabo)Dha vannata /ath/ayi h/agii giyeaya|thama pavulata /athi b/anndhiim ammaatath thaaththaatath avabo)Dha vannata /ath/ayi h/agii giyeaya
SIN002-0125|meaka hariyata hiinayak vagea baalachandhragea guNa yahapathkama haa|meaka hariyata hiinayak vagea baalachandhragea guNa yahapathkama haa
SIN002-0126|baalachandhra uBa giya aathme maagea puthek venna /athi mama thaniyama aavanam kavadhaavath meavaa vikuNalaa meavagea mudhalak 	ganna bAa|baalachandhra uBa giya aathme maagea puthek venna /athi mama thaniyama aavanam kavadhaavath meavaa vikuNalaa meavagea mudhalak 	ganna bAa
SIN002-0127|ea sanndhahaa vehesi mahansi vii ava\nka, vagakiimen katayuthu kiriima sambanDhayen saro)jaagea piyaagea sitha thuLa ohu g/ana /athi 	vooyea imahath parasaadhayaki|ea sanndhahaa vehesi mahansi vii ava\nka, vagakiimen katayuthu kiriima sambanDhayen saro)jaagea piyaagea sitha thuLa ohu g/ana /athi 	vooyea imahath parasaadhayaki
SIN002-0128|eavaayea vatinaakamata sarilana mudhalak nol/abuNadha ekavara eavaa pavaraa dhii sAahena mudhalak labaa g/aniima|eavaayea vatinaakamata sarilana mudhalak nol/abuNadha ekavara eavaa pavaraa dhii sAahena mudhalak labaa g/aniima
SIN002-0129|sathara athata athupathara vihidhu maara gasehi sevaNa s/anasilidhaayaka suvayak gena dhunneaya|sathara athata athupathara vihidhu maara gasehi sevaNa s/anasilidhaayaka suvayak gena dhunneaya
SIN002-0130|eavaa nathukaragena siti pudhgalayantama pavaraa dhii mudhal labaa g/aniimata katayuthu kaLeaya|eavaa nathukaragena siti pudhgalayantama pavaraa dhii mudhal labaa g/aniimata katayuthu kaLeaya
SIN002-0131|baalachandhrath saro)jaagea dhemaapiyan sathuva thiboo kadaya, nivasa velyaaya aadhiyahi muhu|baalachandhrath saro)jaagea dhemaapiyan sathuva thiboo kadaya, nivasa velyaaya aadhiyahi muhu
