SIN006-0012|viyadhamata sallith  o)na tharam dhenava mata  o)na dheakata viyadham karannath kiyalath kiyanavaa mama kavadhaavath mea gedhara vatapitaava 	athah/arala yannea n/ah/a|viyadhamata sallith  o)na tharam dhenava mata  o)na dheakata viyadham karannath kiyalath kiyanavaa mama kavadhaavath mea gedhara vatapitaava 	athah/arala yannea n/ah/a
SIN006-0013|ea gollanta ean/a kAama jaathi vitharak nemeyi loku isko)le mahaththayata suruttu r/avula kapana reasar eava geanneth 	mama|ea gollanta ean/a kAama jaathi vitharak nemeyi loku isko)le mahaththayata suruttu r/avula kapana reasar eava geanneth 	mama
SIN006-0014|dh/an loku isko)le mahaththayayi loku haamineyi mahaLuayi leda gaane inne kanndea ha\ndhiyata gihin badu geanne mama|dh/an loku isko)le mahaththayayi loku haamineyi mahaLuayi leda gaane inne kanndea ha\ndhiyata gihin badu geanne mama
SIN006-0015|mata eyaalage dharumallo ekka mea nidhahasa bukthi vinndhinna hamba venne n/ah/a ea aya vibhaaga paas karala loku loku 	th/anvala inne|mata eyaalage dharumallo ekka mea nidhahasa bukthi vinndhinna hamba venne n/ah/a ea aya vibhaaga paas karala loku loku 	th/anvala inne
SIN006-0016|kavadhahari loku iskole mahaththayayi loku haaminea n/athi dhavasaka eagollakge gedhara navathinna enna kiyalaa mama 	ehema yantana n/ah/a |kavadhahari loku iskole mahaththayayi loku haaminea n/athi dhavasaka eagollakge gedhara navathinna enna kiyalaa mama 	ehema yantana n/ah/a 
SIN006-0017|vayasaka dhenna n/athi vuna dhavasata thamange anaagatha g/ana thamantama balaaganna venavaa maalathii no)nayi kamani no)nayi 	dhennama kiyanavaa|vayasaka dhenna n/athi vuna dhavasata thamange anaagatha g/ana thamantama balaaganna venavaa maalathii no)nayi kamani no)nayi 	dhennama kiyanavaa
SIN006-0018|loku isko)le mahaththayaa koLaBa inna kaage hari gedharakata ekka yaavi mama yannea kohedha mata dh/an h/amaveleama 	mathak venne peana kaalayea kiyapu dheaval  |loku isko)le mahaththayaa koLaBa inna kaage hari gedharakata ekka yaavi mama yannea kohedha mata dh/an h/amaveleama 	mathak venne peana kaalayea kiyapu dheaval  
SIN006-0019|loku haamineagea jiivithaya mea s/area bearuNaa ayeth papuva amaaruva h/adhuNoth bearena ekak n/athiloo dh/an ithin vayasa 86 	kne ehema vunoth|loku haamineagea jiivithaya mea s/area bearuNaa ayeth papuva amaaruva h/adhuNoth bearena ekak n/athiloo dh/an ithin vayasa 86 	kne ehema vunoth
SIN006-0020|nimaali raNaviirata thea ko)ppayak genavith dhunnaaya jiivithaya avadhaanama /a`gavena sithivili niraayaasayenma /agea sitha velaa 	gannata viya|nimaali raNaviirata thea ko)ppayak genavith dhunnaaya jiivithaya avadhaanama /a`gavena sithivili niraayaasayenma /agea sitha velaa 	gannata viya
SIN006-0021|ea ayath aaNduvea raajakaarivala mata saniipa vuNaa vitharayi okkomala ea gollange rata raaj\ya valata giyaa loku haaminea 	n/avathillea vachanayen vachanaya uchchaaraNaya kaLaaya|ea ayath aaNduvea raajakaarivala mata saniipa vuNaa vitharayi okkomala ea gollange rata raaj\ya valata giyaa loku haaminea 	n/avathillea vachanayen vachanaya uchchaaraNaya kaLaaya
SIN006-0022|inpasu sandharavala handhiyata gos aaraN\ya paarea tika dhurak liya pasu kadayak asala thariivilaraya nathara kaLaaya kanndea mudhalaalita 	dhemanaya pennoo /aya |inpasu sandharavala handhiyata gos aaraN\ya paarea tika dhurak liya pasu kadayak asala thariivilaraya nathara kaLaaya kanndea mudhalaalita 	dhemanaya pennoo /aya 
SIN006-0023|thani nothaniyatath beath geanna yannath okkotama dh/an apata ithirivelaa inne mea nimaali apea dhennath pitarata anith 	Lamayi koLaBa|thani nothaniyatath beath geanna yannath okkotama dh/an apata ithirivelaa inne mea nimaali apea dhennath pitarata anith 	Lamayi koLaBa
SIN006-0024|mea vagea gAaNu Lamayi hambavechcha eka raNaviira p/avasuvaaya ov dharuvo meaka giya jaathiye apea dharuvek venna /athi|mea vagea gAaNu Lamayi hambavechcha eka raNaviira p/avasuvaaya ov dharuvo meaka giya jaathiye apea dharuvek venna /athi
SIN006-0025|eakayi ea gollo baya n/athiva thamangea gevalvala inne loku haaminea raNaviira aa bava dh/ana saalayata aavaaya ammalaagea 	vaasanaava |eakayi ea gollo baya n/athiva thamangea gevalvala inne loku haaminea raNaviira aa bava dh/ana saalayata aavaaya ammalaagea 	vaasanaava 
SIN006-0026|nAa bathin eyaa honndhata ea dhennaa balaa ganna bava kavuruth dhannavaa mamath kiyalane thiyenne eanema veleaka 	hadhissiyak vuNoth hata ko)l karanna kiyalaa|nAa bathin eyaa honndhata ea dhennaa balaa ganna bava kavuruth dhannavaa mamath kiyalane thiyenne eanema veleaka 	hadhissiyak vuNoth hata ko)l karanna kiyalaa
SIN006-0027|loku haaminea vaattuven ekka /avith sathiyak gatha vuNea n/ah/a dharuvo kavuruth geval valata gihin amma thaaththala 	mehe innava kiyalaa ea gollanta geval dhoraval dhaalaa  innath b/ah/ane|loku haaminea vaattuven ekka /avith sathiyak gatha vuNea n/ah/a dharuvo kavuruth geval valata gihin amma thaaththala 	mehe innava kiyalaa ea gollanta geval dhoraval dhaalaa  innath b/ah/ane
SIN006-0028|kalaka sita ema nivasata ena yana GNaathiyeku voo ranaviira midhulehi bayisikalaya navathaa saalayehi vaadi viya adha mea p/aththe aa eka 	honndhayi|kalaka sita ema nivasata ena yana GNaathiyeku voo ranaviira midhulehi bayisikalaya navathaa saalayehi vaadi viya adha mea p/aththe aa eka 	honndhayi
SIN006-0029|/aya gethuLata gos visko)thu kihipayak gena boolaata dhunneaya /ayata /athi vooyea thanikama palavaa h/ari vita /athi voo 	somnasaki |/aya gethuLata gos visko)thu kihipayak gena boolaata dhunneaya /ayata /athi vooyea thanikama palavaa h/ari vita /athi voo 	somnasaki 
SIN006-0030|surathaleata /athi dh/adi karana boolaa nimaaligea dhepathuLa mathata ugea kotta v/ani /a`gili thabaa /agea muhuna dhesa b/aliiya api 	dhennaa kavadhaavath ven novii innava kiyanava pathanava vagea|surathaleata /athi dh/adi karana boolaa nimaaligea dhepathuLa mathata ugea kotta v/ani /a`gili thabaa /agea muhuna dhesa b/aliiya api 	dhennaa kavadhaavath ven novii innava kiyanava pathanava vagea
SIN006-0031|pasudhaata eLiviya /aya supurudhu dhina charyaavehi yedhuNaaya kanndeata dhuvagos udhea kAamata inndhiaappa mul thunak genaavaaya |pasudhaata eLiviya /aya supurudhu dhina charyaavehi yedhuNaaya kanndeata dhuvagos udhea kAamata inndhiaappa mul thunak genaavaaya 
SIN006-0032|vimasaa balaa nigamanaya kaLea mama mea gedhara v/adakaariyakuth nemeyi anik athata nAayekuth nemeyi nidhi dhevdhuva /aya 	vethata La`gaa vooyea m/adhiyam r/ayadha ikuth viimen pasuvaya|vimasaa balaa nigamanaya kaLea mama mea gedhara v/adakaariyakuth nemeyi anik athata nAayekuth nemeyi nidhi dhevdhuva /aya 	vethata La`gaa vooyea m/adhiyam r/ayadha ikuth viimen pasuvaya
SIN006-0033|/aya thariiviil maamaa sama`ga saakachChu kara thamaa ath/athi lipinaya soyaagena yaamata porondhu karavaa gaththaaya paLamuva badhdheagama 	giyaaya|/aya thariiviil maamaa sama`ga saakachChu kara thamaa ath/athi lipinaya soyaagena yaamata porondhu karavaa gaththaaya paLamuva badhdheagama 	giyaaya
SIN006-0034|in pasu ea kaamarayehima vuth thamaagea patu /anndhehi dhigaa vii sithehi n/agena sithivili ekineka Chdhanaya karamin |in pasu ea kaamarayehima vuth thamaagea patu /anndhehi dhigaa vii sithehi n/agena sithivili ekineka Chdhanaya karamin 
SIN006-0035|anathuruva iiLa`ga kaamarayata ebii loku haaminea nidhana /anndhehi madhuru dh/ala sakas kota dhora adaval kaLaaya|anathuruva iiLa`ga kaamarayata ebii loku haaminea nidhana /anndhehi madhuru dh/ala sakas kota dhora adaval kaLaaya
SIN006-0036|jiivithaya gevannea kohomadha ? nimaali muLuath/an geya aspas kara idhiripasa dhorath h/ara dhorath vasaa loku iskolea 	mahaththayaa nidhana kaamarayata ebuNaaya |jiivithaya gevannea kohomadha ? nimaali muLuath/an geya aspas kara idhiripasa dhorath h/ara dhorath vasaa loku iskolea 	mahaththayaa nidhana kaamarayata ebuNaaya 
SIN006-0037|h/amakenaama hithanava vagea mea maha poLove jiivathvenna thamaagea kiyala th/anak thiyanavanam honndhayi eath mea vagea anndhuru 	parisarayaka|h/amakenaama hithanava vagea mea maha poLove jiivathvenna thamaagea kiyala th/anak thiyanavanam honndhayi eath mea vagea anndhuru 	parisarayaka
SIN006-0038|mata hithanne magea gedhara eaka kiyalaa thariivilaya aapasu yaamata pitath viya nimaali nodh/anuvathvama aaDh\yaathmika chaarikaavea 	yedhuNaaya|mata hithanne magea gedhara eaka kiyalaa thariivilaya aapasu yaamata pitath viya nimaali nodh/anuvathvama aaDh\yaathmika chaarikaavea 	yedhuNaaya
SIN006-0039|ammaa mata kavadhaavath navathinna kiyann/athi bava mama dhannavaa mama podi kaale idhalama hitiye loku isko)le mahaththayage 	gedharane |ammaa mata kavadhaavath navathinna kiyann/athi bava mama dhannavaa mama podi kaale idhalama hitiye loku isko)le mahaththayage 	gedharane 
SIN006-0040|kanndea thuLa sita thariivil riyadhuraa eLiyata aaveaya ohu vahaa riya panag/anviiya ammaa oya Lamayata navathinna kivve n/adhdha mama ma`ga 	bala balaa hitiye parakku /ayi kiyalaa|kanndea thuLa sita thariivil riyadhuraa eLiyata aaveaya ohu vahaa riya panag/anviiya ammaa oya Lamayata navathinna kivve n/adhdha mama ma`ga 	bala balaa hitiye parakku /ayi kiyalaa
SIN006-0041|thavamath kood/allan, h/akar/allan aadhii payata p/ageadho) s/akayen haa vimasillen yuthuva thariivilaya navathaa thiboo th/anata piya 	n/aguvaaya|thavamath kood/allan, h/akar/allan aadhii payata p/ageadho) s/akayen haa vimasillen yuthuva thariivilaya navathaa thiboo th/anata piya 	n/aguvaaya
SIN006-0042|gemidhulehi parissamin adi thabamin thea vaththaka maayimata p/amiNiyaaya hiru r/asin thea dhaLua dhilisemin /athath|gemidhulehi parissamin adi thabamin thea vaththaka maayimata p/amiNiyaaya hiru r/asin thea dhaLua dhilisemin /athath
SIN006-0043|mata nam kavadhaavath ea vagea th/anaka idhalaa purudhdhak nAa mama nodhanna kohoma hitiyadha kiyala mathakayak nAa /aya nidhikumbaa 	panndhuru sahitha|mata nam kavadhaavath ea vagea th/anaka idhalaa purudhdhak nAa mama nodhanna kohoma hitiyadha kiyala mathakayak nAa /aya nidhikumbaa 	panndhuru sahitha
SIN006-0044|inpasu ammaa thamaa siti th/ana soyaagena kisiyam nivasakata gena gos baaradhunna bava pamaNak nimaalita mathakaya dhina 	kihipayakata pasu |inpasu ammaa thamaa siti th/ana soyaagena kisiyam nivasakata gena gos baaradhunna bava pamaNak nimaalita mathakaya dhina 	kihipayakata pasu 
SIN006-0045|nimaali ammaagen saha malliigen samugena aapasu eamata pitath voovaaya ammaatath malliitath p/alpath jiivithaya purudhu velaa|nimaali ammaagen saha malliigen samugena aapasu eamata pitath voovaaya ammaatath malliitath p/alpath jiivithaya purudhu velaa
SIN006-0046|uBata theruvan saraNayi dhuvea uBa avurudhu 20 k vithara hadhaa vadaa gaththu dhemahallo honndhin aadharayen r/akabalaa ganna  o)n/a 	anitha mea vage h/ati b/aloovama ethana maaLigaavak vagea |uBata theruvan saraNayi dhuvea uBa avurudhu 20 k vithara hadhaa vadaa gaththu dhemahallo honndhin aadharayen r/akabalaa ganna  o)n/a 	anitha mea vage h/ati b/aloovama ethana maaLigaavak vagea 
SIN006-0047|ehenam uma meaken vahalea pol athu b/anndhala dhavasak dhekak v/adata yanne n/athuva mea gea kAalla piLitevalakata thiyaa 	ganin|ehenam uma meaken vahalea pol athu b/anndhala dhavasak dhekak v/adata yanne n/athuva mea gea kAalla piLitevalakata thiyaa 	ganin
SIN006-0048|inpasu thamaa genaa mudhalen rupiyal dhaahak ammaata beheth g/aniimata dhunnaaya thavath rupiyal dhedhaahak mallii atha th/aboo 	nimaali|inpasu thamaa genaa mudhalen rupiyal dhaahak ammaata beheth g/aniimata dhunnaaya thavath rupiyal dhedhaahak mallii atha th/aboo 	nimaali
SIN006-0049|yaa`evek ekka evilla polathu b/anndhala vatea sudhdha karalaa dhaanna h/akiyi /aya mallii visin hakuru kAallak sama`ga saadhaa dhena 	ladha thea eka ugurak pamaNa agulen bii ithiriya eLiya visi kalaaya|yaa`evek ekka evilla polathu b/anndhala vatea sudhdha karalaa dhaanna h/akiyi /aya mallii visin hakuru kAallak sama`ga saadhaa dhena 	ladha thea eka ugurak pamaNa agulen bii ithiriya eLiya visi kalaaya
SIN006-0050|mama h/amadhaama gadol puchchana th/anaka v/adata yanavaa dhavasa viyadhama hoyaa ganna salli dhiila yanavanam mata dhavas dhekak gedhara 	n/avathilaa|mama h/amadhaama gadol puchchana th/anaka v/adata yanavaa dhavasa viyadhama hoyaa ganna salli dhiila yanavanam mata dhavas dhekak gedhara 	n/avathilaa
SIN006-0051| mama polathu b/anndhaganna salli dhiila yannam gea la`gata enakamma val p/aLAati v/avilaa mea vidhiyata innakota sarbayo)th 	geta /adhila eavi anea akkea | mama polathu b/anndhaganna salli dhiila yannam gea la`gata enakamma val p/aLAati v/avilaa mea vidhiyata innakota sarbayo)th 	geta /adhila eavi anea akkea 
SIN006-0052|udhea mallii vathura gahala yanna biththiya dhigea eLiyata kaaNuvak k/apuvaa  ikmaninma vahalak hadhaagannea n/athuva inne 	kohomadha |udhea mallii vathura gahala yanna biththiya dhigea eLiyata kaaNuvak k/apuvaa  ikmaninma vahalak hadhaagannea n/athuva inne 	kohomadha 
SIN006-0053|gembo enava sarpayoth ri\ngaavi kiyala bayenuyi inne pereadhaa vahinakota vahagath themenna gaththa|gembo enava sarpayoth ri\ngaavi kiyala bayenuyi inne pereadhaa vahinakota vahagath themenna gaththa
SIN006-0054|/aya hirikithen passata p/annaaya mallii dhunava vith m/aruNu gombella ahulaa ivathata visi kaLeaya mea vahina kaalea nisaa 	gea /athuLatath gombello|/aya hirikithen passata p/annaaya mallii dhunava vith m/aruNu gombella ahulaa ivathata visi kaLeaya mea vahina kaalea nisaa 	gea /athuLatath gombello
SIN006-0055|mama ara thariivil maamaath ekka amma inna th/ana hoyaagena yannam meake /a\Ndaras eka thiyenavane thaathta biyen 	mirikemin dhara maduvea s/a\ngii sita |mama ara thariivil maamaath ekka amma inna th/ana hoyaagena yannam meake /a\Ndaras eka thiyenavane thaathta biyen 	mirikemin dhara maduvea s/a\ngii sita 
SIN006-0056|nimaali n/agita pAalaga dhora dhesata giyaaya charas yana hadak n/aguna b/avin /aya bima b/aloovaaya pAala dhorin gethuLata emin siti 	vishaala gombellek /agea payata pAagi thibiNi |nimaali n/agita pAalaga dhora dhesata giyaaya charas yana hadak n/aguna b/avin /aya bima b/aloovaaya pAala dhorin gethuLata emin siti 	vishaala gombellek /agea payata pAagi thibiNi 
SIN006-0057|hadhaa vadaa gaththea ea gollone mama dh/an ea dhennaa balaagena sathutin innavaa buthea mea /aththata thea ekak vak karala 	dhiipan|hadhaa vadaa gaththea ea gollone mama dh/an ea dhennaa balaagena sathutin innavaa buthea mea /aththata thea ekak vak karala 	dhiipan
SIN006-0058|ehe inna loku isko)la mahaththayayi loku haamineyi dharuvekuta vagea aadhareyi mamath ehemayi podi kaale idhalama 	kisi dheyakin adupaadu karannea n/athiva|ehe inna loku isko)la mahaththayayi loku haamineyi dharuvekuta vagea aadhareyi mamath ehemayi podi kaale idhalama 	kisi dheyakin adupaadu karannea n/athiva
SIN006-0059|mechchara kaalekata kisima adupaaduvak velaa n/ah/a magea vaasanaavata ea minissu hamba velaa thiyenne mata vena kisi 	th/anaka gihin dhavasak inna hithenne n/ah/a |mechchara kaalekata kisima adupaaduvak velaa n/ah/a magea vaasanaavata ea minissu hamba velaa thiyenne mata vena kisi 	th/anaka gihin dhavasak inna hithenne n/ah/a 
SIN006-0060|mehe /avil mallii g/ana hoyala balaavi kiyala uBa inna gedhara dhemahallange Lamayi jiivithaanthaya dhakvaama uBa g/ana hoyala 	balaavi |mehe /avil mallii g/ana hoyala balaavi kiyala uBa inna gedhara dhemahallange Lamayi jiivithaanthaya dhakvaama uBa g/ana hoyala 	balaavi 
SIN006-0061|mIthek kathaavata kan dhii siti seana p/avasuveaya dh/an kavadha hari mama m/arunahama mallige thaniyata inne uBa vitharayi mama 	hithanavaa uBa vitin vitatath |mIthek kathaavata kan dhii siti seana p/avasuveaya dh/an kavadha hari mama m/arunahama mallige thaniyata inne uBa vitharayi mama 	hithanavaa uBa vitin vitatath 
SIN006-0062|eath ea idamen bhaagayak dharuvanta ayithi nisaa eyaage ayithi kotasata hariyanna salli dhenna kiyagaa dhavas kiipayakma pu\nchi 	akkaa /avith lokki ekka randu vela thiyenavaa|eath ea idamen bhaagayak dharuvanta ayithi nisaa eyaage ayithi kotasata hariyanna salli dhenna kiyagaa dhavas kiipayakma pu\nchi 	akkaa /avith lokki ekka randu vela thiyenavaa
SIN006-0063|rupiyal siiyak hamaarak dhenava dhanna anndhunana minissu kiyanava naduvak dhaalaa mata urumakotasa labaa ganna kiyala leda gaane 	inna mama kohomadha nadu kiyanne |rupiyal siiyak hamaarak dhenava dhanna anndhunana minissu kiyanava naduvak dhaalaa mata urumakotasa labaa ganna kiyala leda gaane 	inna mama kohomadha nadu kiyanne 
SIN006-0064|magea kasaadhe urume mea mallita liyanna kiyala avitili karana nisaa magea /as dhekata peanvath inne nAa hadhissiyen mea 	malli hamba unaama |magea kasaadhe urume mea mallita liyanna kiyala avitili karana nisaa magea /as dhekata peanvath inne nAa hadhissiyen mea 	malli hamba unaama 
SIN006-0065|mehe idhala eatharam dhurak nemeyi b/anndhala inne hamudhaave idhala p/ana aa kenek akkarayak vithara vea thea kAalle 	sampoorNa aadhaayama ganne eaki|mehe idhala eatharam dhurak nemeyi b/anndhala inne hamudhaave idhala p/ana aa kenek akkarayak vithara vea thea kAalle 	sampoorNa aadhaayama ganne eaki
SIN006-0066|uBa maath ekka mea gedharata aava misak gedhara thiyana isavva g/anavath h/a`giimak n/ah/ane eavunath loku haaminea|uBa maath ekka mea gedharata aava misak gedhara thiyana isavva g/anavath h/a`giimak n/ah/ane eavunath loku haaminea
SIN006-0067|eyaa aapahu yanakotath salli tikakuth dhiila eyath ekkama ha\ndhiya La`gata /avith babaata thAagith aragena dhunnaa ea loku ekii 	mayi thaaththage thea kAalle padhichi velaa inne|eyaa aapahu yanakotath salli tikakuth dhiila eyath ekkama ha\ndhiya La`gata /avith babaata thAagith aragena dhunnaa ea loku ekii 	mayi thaaththage thea kAalle padhichi velaa inne
SIN006-0068|hitapu geval valadhi ea ea ayata bandhala dhiila kibuNaa dhavasak loku akka babekuth vadaagena apea gedhara aavaa|hitapu geval valadhi ea ea ayata bandhala dhiila kibuNaa dhavasak loku akka babekuth vadaagena apea gedhara aavaa
SIN006-0069|uBalata karadhara karea nAa iita passe mama mallith ekka evith mea p/alea padhi\nchi vunaa tika kaalekata passe akkala dhennava|uBalata karadhara karea nAa iita passe mama mallith ekka evith mea p/alea padhi\nchi vunaa tika kaalekata passe akkala dhennava
SIN006-0070|mama ea s/aninma evilla ea venakota ekathu karane thibuNa salli viyadham karala maraNe katayuthu kaLaa hadhdhavasa dhaaneth dhunnaa|mama ea s/aninma evilla ea venakota ekathu karane thibuNa salli viyadham karala maraNe katayuthu kaLaa hadhdhavasa dhaaneth dhunnaa
SIN006-0071|pavulea kavuruth ea ea th/ana visirilaa giyaa kohomahari avurudhu dhoLahakata vithara lasse mata aara\nchi vunaa thaaththage maraNaya|pavulea kavuruth ea ea th/ana visirilaa giyaa kohomahari avurudhu dhoLahakata vithara lasse mata aara\nchi vunaa thaaththage maraNaya
SIN006-0072|ethana avurudhdhakvath hitiye nAa mama balanna giya velaave magea passen v/atila aavaa iita passe mama n/avathila hitiya gedhara 	aya giyea nAa|ethana avurudhdhakvath hitiye nAa mama balanna giya velaave magea passen v/atila aavaa iita passe mama n/avathila hitiya gedhara 	aya giyea nAa
SIN006-0073|ea dhavasvala mea mallith koheadho) gedharaka navaththala hitiyane uBalage thaaththa apea gedharin elevvayine passe nuBa 	vagea mea mallith gedharaka navaththala hitiyaa|ea dhavasvala mea mallith koheadho) gedharaka navaththala hitiyane uBalage thaaththa apea gedharin elevvayine passe nuBa 	vagea mea mallith gedharaka navaththala hitiyaa
SIN006-0074|mata hadhissiyenvath mehaata enna kiyannavath hithunea nAa mata beheth ganna salli tikak illa ganna kenek n/athi 	hindhaa mea malith anndhunvala dhenna  o)na nisaath thamayi enna kivve |mata hadhissiyenvath mehaata enna kiyannavath hithunea nAa mata beheth ganna salli tikak illa ganna kenek n/athi 	hindhaa mea malith anndhunvala dhenna  o)na nisaath thamayi enna kivve 
SIN006-0075|uBea mallita thiyenne umea mooNuvaramayi mama dh/an jiivath venne mea dharuvage pihiten uBa inna th/ana uBata thiyena 	s/apa pahasukam b/aloovama|uBea mallita thiyenne umea mooNuvaramayi mama dh/an jiivath venne mea dharuvage pihiten uBa inna th/ana uBata thiyena 	s/apa pahasukam b/aloovama
SIN006-0076|eava makuLua dh/al valin v/asii thibiNi kesa`ga balleku thamaa dhesata ena dhutu /aya paadha guli kara hakulaa gaththaaya balapan dhuvea|eava makuLua dh/al valin v/asii thibiNi kesa`ga balleku thamaa dhesata ena dhutu /aya paadha guli kara hakulaa gaththaaya balapan dhuvea
SIN006-0077|eath beath heath valata viyadham karanna mudhalak ithiri venne n/ah/a ehenam uma kohomahari ammava balala enna gedhara 	hoyaaganna yanna venava|eath beath heath valata viyadham karanna mudhalak ithiri venne n/ah/a ehenam uma kohomahari ammava balala enna gedhara 	hoyaaganna yanna venava
SIN006-0078|pAala dhora dhesin vaLa\n kihipayak sahitha m/assak /agea netha g/atuNeaya biththivala th/anin th/ana varichchi g/alavii thibuNi |pAala dhora dhesin vaLa\n kihipayak sahitha m/assak /agea netha g/atuNeaya biththivala th/anin th/ana varichchi g/alavii thibuNi 
SIN006-0079|ehi liggala thuna matha kudaa h/aliyak viya geyath, muLuath/angeyath ven vooyea redhi ellana ladha v/al patakini|ehi liggala thuna matha kudaa h/aliyak viya geyath, muLuath/angeyath ven vooyea redhi ellana ladha v/al patakini
SIN006-0080|muLua gedharatama vooyea measa kAallak saha eka /anndhaki booru /anndhakdha biththiyata heaththu kara thibiNi muLuath/angeyadha geama kotasaki|muLua gedharatama vooyea measa kAallak saha eka /anndhaki booru /anndhakdha biththiyata heaththu kara thibiNi muLuath/angeyadha geama kotasaki
SIN006-0081|/ayata papuva dh/aviimak men viya poLovea th/anin th/ana vaLaval hAarii thibiNi kabal putuvak ip/araNi haansi putuvata|/ayata papuva dh/aviimak men viya poLovea th/anin th/ana vaLaval hAarii thibiNi kabal putuvak ip/araNi haansi putuvata
SIN006-0082|dh/an mata /avinndha ganna b/ah/a hkayi umata enna kivve malli anndhunaagannath ekka nimaali vatapitaavea thorathuru vimasamin 	gethuLa assak mullak nAara neth yomu kaLaaya|dh/an mata /avinndha ganna b/ah/a hkayi umata enna kivve malli anndhunaagannath ekka nimaali vatapitaavea thorathuru vimasamin 	gethuLa assak mullak nAara neth yomu kaLaaya
SIN006-0083|n/avatha hinndha gaththaaya mea uBea mallii dh/anvath anndhuna ganin mata mechchara kalak mallii uma inna gedharata ekkenna b/arivunaa|n/avatha hinndha gaththaaya mea uBea mallii dh/anvath anndhuna ganin mata mechchara kalak mallii uma inna gedharata ekkenna b/arivunaa
SIN006-0084|lAalla pisa dhamana vita seleppu aakaaraya nisaa nimaali parissamin hinndha gaththaaya nimaaligea ammaa th/anin th/ana v/al k/a\N giya 	haansi putuvehi |lAalla pisa dhamana vita seleppu aakaaraya nisaa nimaali parissamin hinndha gaththaaya nimaaligea ammaa th/anin th/ana v/al k/a\N giya 	haansi putuvehi 
SIN006-0085|magea podi dhuva mama balanna /avillaa mehen vaadiveyan dhuvea /agea mallii hi\ g/aniimata thiboo hakama putuvehi|magea podi dhuva mama balanna /avillaa mehen vaadiveyan dhuvea /agea mallii hi\ g/aniimata thiboo hakama putuvehi
