SIN004-0017|kalanthe vagea ohu esea kiyathma padhmanaadhan avata siti Lamayin dhedheneku k/a`dhavaa|kalanthe vagea ohu esea kiyathma padhmanaadhan avata siti Lamayin dhedheneku k/a`dhavaa
SIN004-0018|semen adu vii hethema tiken tika bimata kadaa h/a`phaneaya  rNamata hithaaganna b/ah/a|semen adu vii hethema tiken tika bimata kadaa h/a`phaneaya  rNamata hithaaganna b/ah/a
SIN004-0019|paraayo)gikava uganvanna vidhiyak n/athiva mea kaamarayata velaa i`dhalaa v/adakuth nAa chandhraseakaragea dhukkhitha kataha`da|paraayo)gikava uganvanna vidhiyak n/athiva mea kaamarayata velaa i`dhalaa v/adakuth nAa chandhraseakaragea dhukkhitha kataha`da
SIN004-0020|mata meavaa balaagana inna b/ah/a anea  padhmanaadhan maava gedharata /aralanna kohomatath adha saniipa madhi vagea|mata meavaa balaagana inna b/ah/a anea  padhmanaadhan maava gedharata /aralanna kohomatath adha saniipa madhi vagea
SIN004-0021|ea vitharak neveyi giya iridhath paasala sa\nvarDhana samithiyea vaarShika maha sabhaa r/asviimeadhiith, ema yo)janaava sammatha vooNaa|ea vitharak neveyi giya iridhath paasala sa\nvarDhana samithiyea vaarShika maha sabhaa r/asviimeadhiith, ema yo)janaava sammatha vooNaa
SIN004-0022|eavaa gevalvala genihin indhaganna kiyalaa govi bima hevoo ithaa dhurlabha gaNayea p/aLAati sahitha po)chchi kamkaruvo) ekin eka gen/avith ayinaka godagasathi|eavaa gevalvala genihin indhaganna kiyalaa govi bima hevoo ithaa dhurlabha gaNayea p/aLAati sahitha po)chchi kamkaruvo) ekin eka gen/avith ayinaka godagasathi
SIN004-0023|badhDha p/aLa indhannea kohedha ? mama hithanavaa havasa n/avathilaa vada karalaa mahansi vuNa Lamayinta kiyanna|badhDha p/aLa indhannea kohedha ? mama hithanavaa havasa n/avathilaa vada karalaa mahansi vuNa Lamayinta kiyanna
SIN004-0024|simenthi measaya matha kudaa ba`dhunvala bija p/aLa dha`phalaa sinaaseyi padhme dh/an api mea thavaan p/aLa|simenthi measaya matha kudaa ba`dhunvala bija p/aLa dha`phalaa sinaaseyi padhme dh/an api mea thavaan p/aLa
SIN004-0025|ro)paNaya karana ladha pataka valin p/ana n/a`guNa a\nkura bo)thal valin eLiyata vith avata siri naraBannaak men|ro)paNaya karana ladha pataka valin p/ana n/a`guNa a\nkura bo)thal valin eLiyata vith avata siri naraBannaak men
SIN004-0026|mata hithenavaa methana i`dhan unta vedi thiyanna eath un monavaa karannadha kaaShikarma kaamarayea kavu`phava asaLa voo|mata hithenavaa methana i`dhan unta vedi thiyanna eath un monavaa karannadha kaaShikarma kaamarayea kavu`phava asaLa voo
SIN004-0027|meaka mama avurudhu 35 k vagaa kaLa bima /a dh/an mattam karalaa po)ru gaana h/ati|meaka mama avurudhu 35 k vagaa kaLa bima /a dh/an mattam karalaa po)ru gaana h/ati
SIN004-0028|apea adhahas kariyaathmaka karanna b/ah/a  o)vaa oya tharamata gaNan ganna chapaa chandhre koyi dheatath hitha hadhaaganna balamu|apea adhahas kariyaathmaka karanna b/ah/a  o)vaa oya tharamata gaNan ganna chapaa chandhre koyi dheatath hitha hadhaaganna balamu
SIN004-0029|biija p/aLa dhaanna kiyalaa mamavath Lamayinvath aavea nAa apata kavadhaavathma mea paasalea paripaalana raamuva thuLa|biija p/aLa dhaanna kiyalaa mamavath Lamayinvath aavea nAa apata kavadhaavathma mea paasalea paripaalana raamuva thuLa
SIN004-0030|mata dh/anennea jiivaya gilihilaa yanavaa vageyi mea nivaaduvata paaththivalata saaththu karanna kiyalath|mata dh/anennea jiivaya gilihilaa yanavaa vageyi mea nivaaduvata paaththivalata saaththu karanna kiyalath
SIN004-0031|haa padhme mama mea kalpanaa kalea dh/an mehe i`dhalaa v/adak n/ah/a kiyalaa govipaLa dhihaa balaagena innakota |haa padhme mama mea kalpanaa kalea dh/an mehe i`dhalaa v/adak n/ah/a kiyalaa govipaLa dhihaa balaagena innakota 
SIN004-0032|meaka karikatatpitiyakata ganna sammatha velaa kiyalaa aranchiyi vaththiyatama k/apavoo thama mithuraa g/ana channata /athi vooyea mahath anukampaavaki |meaka karikatatpitiyakata ganna sammatha velaa kiyalaa aranchiyi vaththiyatama k/apavoo thama mithuraa g/ana channata /athi vooyea mahath anukampaavaki 
SIN004-0033|kalin dhavasvala buldo)sar gen/allaa poLava leval kaLaa ea nisaa _______ /athuLata vili aavaa|kalin dhavasvala buldo)sar gen/allaa poLava leval kaLaa ea nisaa _______ /athuLata vili aavaa
SIN004-0034|adha Lamayilaa mea kaamaraya athugaanna aavea n/athidha sathi 03 kma nikan thibilaa dasm eka|adha Lamayilaa mea kaamaraya athugaanna aavea n/athidha sathi 03 kma nikan thibilaa dasm eka
SIN004-0035|thama mithuraa s/anasiimata suhadha kathaavakata ara adhimin sitiyeaya|thama mithuraa s/anasiimata suhadha kathaavakata ara adhimin sitiyeaya
SIN004-0036|godi sahitha vambatu paaththiyadha, kahapaata mal sahitha baNdakkaa gasdha, hiru r/as v/aLa`dhagena sitii|godi sahitha vambatu paaththiyadha, kahapaata mal sahitha baNdakkaa gasdha, hiru r/as v/aLa`dhagena sitii
SIN004-0037|mAa karal m/asivalin ellena dhiga mAa poLona siBinnaak men vi\N /atha dhampaata vidhuli bubu`pha v/ani |mAa karal m/asivalin ellena dhiga mAa poLona siBinnaak men vi\N /atha dhampaata vidhuli bubu`pha v/ani 
SIN004-0038|thava thavath edhesa balaa sitina vita athiithaya smaraNaya vii aaDh\yathmaya santho)Shayen piravoo athiitha govipaLa m/avii penuneaya|thava thavath edhesa balaa sitina vita athiithaya smaraNaya vii aaDh\yathmaya santho)Shayen piravoo athiitha govipaLa m/avii penuneaya
SIN004-0039|eheth chandhraseakara eya dhutuvea nivaaduven pasu eLava`pha paaththi atharata ena Lamayi valp/aLa nelana aakaarayeni|eheth chandhraseakara eya dhutuvea nivaaduven pasu eLava`pha paaththi atharata ena Lamayi valp/aLa nelana aakaarayeni
SIN004-0040|th/anin th/ana v/aduNu kalaa`dhuru p/aLa ugulaa dh/amiimata g/ah/aNu aya kihipa dhenek yodhaa thibuNi|th/anin th/ana v/aduNu kalaa`dhuru p/aLa ugulaa dh/amiimata g/ah/aNu aya kihipa dhenek yodhaa thibuNi
SIN004-0041|mudhekalaava sohon pitiyakata /athu`pha vuNaak men saa\nkaaven pelooNiya|mudhekalaava sohon pitiyakata /athu`pha vuNaak men saa\nkaaven pelooNiya
SIN004-0042|eLava`pha paaththi vavaa siya`phama agaval kisivak dh/an dh/akiya noh/akiya hethema |eLava`pha paaththi vavaa siya`phama agaval kisivak dh/an dh/akiya noh/akiya hethema 
SIN004-0043|La`gadhii pearaadheNivaya kaShikarma vidh\yaagaarayatath giyaa mea tharam seavayak vedhdhith paasal sa\nvarDhana samithi kamitu r/asviimeadhii |La`gadhii pearaadheNivaya kaShikarma vidh\yaagaarayatath giyaa mea tharam seavayak vedhdhith paasal sa\nvarDhana samithi kamitu r/asviimeadhii 
SIN004-0044|ek konaka voo kahapaata mal v/agirena /ah/aLa mal gas mulin udhuraa thibenu dhutu ohu dhigu susumak he`phaveaya|ek konaka voo kahapaata mal v/agirena /ah/aLa mal gas mulin udhuraa thibenu dhutu ohu dhigu susumak he`phaveaya
SIN004-0045|tharamak loku bora`pha k/ata gadol kAali saha ka`phagal vena venama ayinvala godagasaa thibuNi|tharamak loku bora`pha k/ata gadol kAali saha ka`phagal vena venama ayinvala godagasaa thibuNi
SIN004-0046|chandhraseakara mahathaa kaShikarma kaamarayea sita viidhuru kavu`pha /ara govipaLa dhesa balaa sitiyeaya|chandhraseakara mahathaa kaShikarma kaamarayea sita viidhuru kavu`pha /ara govipaLa dhesa balaa sitiyeaya
SIN004-0047|aadhi shiSh\ya 96 kaNdaayama miliyana 05 k karikat pitiyata viyadham karanna kiyalaa parith\yaaga karapu ekak|aadhi shiSh\ya 96 kaNdaayama miliyana 05 k karikat pitiyata viyadham karanna kiyalaa parith\yaaga karapu ekak
SIN004-0048|padhmanaadhan vimasilimath viya paasal sa\nvarDhana simithayea vaarShika r/asviimeadhii yo)janaava sammatha veachcha ekak|padhmanaadhan vimasilimath viya paasal sa\nvarDhana simithayea vaarShika r/asviimeadhii yo)janaava sammatha veachcha ekak
SIN004-0049|apea illiima salakaa balanna b/ah/a kiyalaa ithin heathu vashayen monavadha kiyala thiyenne|apea illiima salakaa balanna b/ah/a kiyalaa ithin heathu vashayen monavadha kiyala thiyenne
SIN004-0050|mama edhaa v/atup ganna paasalata aapu dhavase thamayi vidhuhalpathithumaa eaka dhunne eake thiyenne|mama edhaa v/atup ganna paasalata aapu dhavase thamayi vidhuhalpathithumaa eaka dhunne eake thiyenne
SIN004-0051|adha padhmanaadhan udhenma ? dh/an ithin udhen /avillath v/adak n/ah/a api aDh\yaapana /amathi thumaata dhaapu lipiyata piLithuru /avith|adha padhmanaadhan udhenma ? dh/an ithin udhen /avillath v/adak n/ah/a api aDh\yaapana /amathi thumaata dhaapu lipiyata piLithuru /avith
SIN004-0052|chandhraseakara kaShi dheashana shaalaavehi yathura genena thek dhoratuva asaLata vii sitiyeaya|chandhraseakara kaShi dheashana shaalaavehi yathura genena thek dhoratuva asaLata vii sitiyeaya
SIN004-0053|sthoothiyi miita aDh\yaapana /amathi nivaaduven pasu p/amiNi padhmanaadhan p/araNithama kaShikarma guruvarayaa vana|sthoothiyi miita aDh\yaapana /amathi nivaaduven pasu p/amiNi padhmanaadhan p/araNithama kaShikarma guruvarayaa vana
SIN004-0054|chandhra mea v/adavalata yedhilaa innea kiyalaa nivaaduvata Lamayin rajayea govipaLaval balanna ekkan yanavaa pataka ro)paNaya uganvanna|chandhra mea v/adavalata yedhilaa innea kiyalaa nivaaduvata Lamayin rajayea govipaLaval balanna ekkan yanavaa pataka ro)paNaya uganvanna
SIN004-0055|karikat kariidaava sambanDhayen dhemavpiyangea dha unandhuva athimahath viima nisaa vidhuhalpathithumaata mea sambanDhayen avasara dhiimata sidhuva /atha|karikat kariidaava sambanDhayen dhemavpiyangea dha unandhuva athimahath viima nisaa vidhuhalpathithumaata mea sambanDhayen avasara dhiimata sidhuva /atha
SIN004-0056|mema yo)janaava idhiripath kara kihipa dhenekugea viro)Dhaya maDh\yayea vuva dha sammatha vii /atha|mema yo)janaava idhiripath kara kihipa dhenekugea viro)Dhaya maDh\yayea vuva dha sammatha vii /atha
SIN004-0057|abh\yanthara katayuththak bavata pathva /atha vaarShikava p/av/athvena paasal sa\nvarDhana samithi maha sabhaa r/asvimeadhii dha |abh\yanthara katayuththak bavata pathva /atha vaarShikava p/av/athvena paasal sa\nvarDhana samithi maha sabhaa r/asvimeadhii dha 
SIN004-0058|eyata adhaaLa mudhal parith\yaagaya dha ea sama`gama sidhu kiriima nisaa mema vidh\yaalaya thuLa|eyata adhaaLa mudhal parith\yaagaya dha ea sama`gama sidhu kiriima nisaa mema vidh\yaalaya thuLa
SIN004-0059|karikat pitiyaka avash\yathaavaya samithi vaarayeadhii yo)janaavak idhiripath karanu ladhuva eya sammatha vii /atha|karikat pitiyaka avash\yathaavaya samithi vaarayeadhii yo)janaavak idhiripath karanu ladhuva eya sammatha vii /atha
SIN004-0060|miliyana 05 ka mudhal parith\yaaga kara /atha paasal sa\nvarDhana samithi kamitu r/asviimeadhii ema kaNdaayamea saamaajika mahatheku visin |miliyana 05 ka mudhal parith\yaaga kara /atha paasal sa\nvarDhana samithi kamitu r/asviimeadhii ema kaNdaayamea saamaajika mahatheku visin 
SIN004-0061|oba vidhuhalea adhishiSh\ya 1996 kaNdaayama visin karikat pitiyak godan/a\nviima haa |oba vidhuhalea adhishiSh\ya 1996 kaNdaayama visin karikat pitiyak godan/a\nviima haa 
SIN004-0062|evala ladha lipiya haa b/a`dh aDh\yaapana dhepaarthameanthuvea kaShikarmaya sambanDha aDh\yakShakathumaagen vimasana ladhuva|evala ladha lipiya haa b/a`dh aDh\yaapana dhepaarthameanthuvea kaShikarmaya sambanDha aDh\yakShakathumaagen vimasana ladhuva
SIN004-0063|mahathmayaaNeni, oba vidhuhalea kaShikarma guru bhaavathun visin 19990415 vana dhina|mahathmayaaNeni, oba vidhuhalea kaShikarma guru bhaavathun visin 19990415 vana dhina
SIN004-0064|mea h/ama vagaavakma balaagaththea mama mehata maaru velaa tika kaalayakindha thearum giyaa koyitharam unandhuven dha |mea h/ama vagaavakma balaagaththea mama mehata maaru velaa tika kaalayakindha thearum giyaa koyitharam unandhuven dha 
SIN004-0065|baththaramulla 19990630 vidhuhalpathi thumaa ma`gin kaShikarma gurubhavathun vetha|baththaramulla 19990630 vidhuhalpathi thumaa ma`gin kaShikarma gurubhavathun vetha
SIN004-0066|padhmanaadhan saha chandhraseakara visin yavana ladha lipiyata piLithuru l/abiNi /amathi kaaryaalaya, aDh\yaapana amaath\ya\nshaya|padhmanaadhan saha chandhraseakara visin yavana ladha lipiyata piLithuru l/abiNi /amathi kaaryaalaya, aDh\yaapana amaath\ya\nshaya
SIN004-0067|chandhraseakara baNdaara hithavath kaShikarma /amathithumaa vetha yavana ladhii sathi dhekakin pamaNa|chandhraseakara baNdaara hithavath kaShikarma /amathithumaa vetha yavana ladhii sathi dhekakin pamaNa
SIN004-0068|karuNaavanea illamu meyata vidh\yaalayea kaShi a\nshaya bhaara aachaaryavaru empadhmanaadhan|karuNaavanea illamu meyata vidh\yaalayea kaShi a\nshaya bhaara aachaaryavaru empadhmanaadhan
SIN004-0069|govibima karikat pitiyata parivarthanaya kiriima nusudhusu heyin meya athhituviimata vahaa piyavara gannaa lesa|govibima karikat pitiyata parivarthanaya kiriima nusudhusu heyin meya athhituviimata vahaa piyavara gannaa lesa
SIN004-0070|mesea sisungea aDh\yaapanayata avash\ya paridhi a\ngasampoorNa govipaLak lesa pavathvaagena giya|mesea sisungea aDh\yaapanayata avash\ya paridhi a\ngasampoorNa govipaLak lesa pavathvaagena giya
SIN004-0071|eavaa dh/akabalaa g/aniimata mahanuvara kaShikarma vidh\yaa piiTayata sisun r/agena yaa yuthuva /atha|eavaa dh/akabalaa g/aniimata mahanuvara kaShikarma vidh\yaa piiTayata sisun r/agena yaa yuthuva /atha
SIN004-0072|eheth dh/anata saamaan\yapeLa haa usas peLa kaShi vidh\yaava igena gannaa sisunta paraayo)gika katayuthu kiriimata noh/aki thaththvayak udhaa vii /athi athara|eheth dh/anata saamaan\yapeLa haa usas peLa kaShi vidh\yaava igena gannaa sisunta paraayo)gika katayuthu kiriimata noh/aki thaththvayak udhaa vii /athi athara
SIN004-0073|parabhala illiimak matha ihatha sa`dhahan yo)janaava kariyaathmaka kiriimata aDh\yaapana dhepaarthameanthuva avasara labaagena /atha|parabhala illiimak matha ihatha sa`dhahan yo)janaava kariyaathmaka kiriimata aDh\yaapana dhepaarthameanthuva avasara labaagena /atha
SIN004-0074|paasalen mema viShaya thuran vii yaama ithaa avaasanaavantha sidhDhiyaki paasal sa\nvardhana samithiyea|paasalen mema viShaya thuran vii yaama ithaa avaasanaavantha sidhDhiyaki paasal sa\nvardhana samithiyea
SIN004-0075|avurudhu 35 k venavaa aa dhavase idhan koyitharam aasaaven dha udhea 630 venakota paasalata /avillaa|avurudhu 35 k venavaa aa dhavase idhan koyitharam aasaaven dha udhea 630 venakota paasalata /avillaa
SIN004-0076|s/alasum dh/anata kariyaathmaka vemin pavathii mea heathuven kaShi vidh\yaavehi niratha voo sisun atharama\n vii /athi athara|s/alasum dh/anata kariyaathmaka vemin pavathii mea heathuven kaShi vidh\yaavehi niratha voo sisun atharama\n vii /athi athara
SIN004-0077|1999  m/ayi masa 05 vana dhina sita mema bhoomi bhaagaya karikat pitiyak bavata path kiriima sa`dhahaa|1999  m/ayi masa 05 vana dhina sita mema bhoomi bhaagaya karikat pitiyak bavata path kiriima sa`dhahaa
SIN004-0078|methek mema vidh\yaalayen vishva vidh\yaalayata kaShikarma viShayanta /athuLath voo shiSh\ya sa\nkh\yaava athi mahathya|methek mema vidh\yaalayen vishva vidh\yaalayata kaShikarma viShayanta /athuLath voo shiSh\ya sa\nkh\yaava athi mahathya
SIN004-0079|kihipa dhenek nithara vii sitithi kamkaru pirisa pas dheneki |kihipa dhenek nithara vii sitithi kamkaru pirisa pas dheneki 
SIN004-0080|dhurlabha p/aLAati bho)ga eavaa aadhii vashayeni mehi paalanaya haa kaarya sa\nviDhaana katayuthu  sa`dhahaa kaShikarma guruvaru saha |dhurlabha p/aLAati bho)ga eavaa aadhii vashayeni mehi paalanaya haa kaarya sa\nviDhaana katayuthu  sa`dhahaa kaShikarma guruvaru saha 
SIN004-0081|kiri eLadhenun haa kukuLan /athi kiriima eLava`pha haa paLathuru vagaava auShaDha p/aLAati ro)paNaya saha thuru|kiri eLadhenun haa kukuLan /athi kiriima eLava`pha haa paLathuru vagaava auShaDha p/aLAati ro)paNaya saha thuru
SIN004-0082|meya mea dhistharikkayea siya`phama paasal sa`dhahaa parayo)janavath aadharsha govipaLak meya a\nsha kihipayakin samanvithaya|meya mea dhistharikkayea siya`phama paasal sa`dhahaa parayo)janavath aadharsha govipaLak meya a\nsha kihipayakin samanvithaya
SIN004-0083|aDh\yaapana /amathithumaa visin pihituvana ladhdhaki eya varga kilo) miitar 02 ka pamaNa bhoomiparamaaNayak |aDh\yaapana /amathithumaa visin pihituvana ladhdhaki eya varga kilo) miitar 02 ka pamaNa bhoomiparamaaNayak 
SIN004-0084|mema vidhuhalea kaShikarma eakakaya miita vasara 50 kata pare kaShikarma /amathithumaagea niyo)gaya anuva |mema vidhuhalea kaShikarma eakakaya miita vasara 50 kata pare kaShikarma /amathithumaagea niyo)gaya anuva 
SIN004-0085|paasal kaShikarma govipaLa karikat pitiyak bavata path kiriima sambanDhayen kerena p/amiNillayi|paasal kaShikarma govipaLa karikat pitiyak bavata path kiriima sambanDhayen kerena p/amiNillayi
SIN004-0086|mea govi bimea channa dhanne n/athuva /athi dh/an mama mea paasalata /avith |mea govi bimea channa dhanne n/athuva /athi dh/an mama mea paasalata /avith 
SIN004-0087|aDh\yaapana /amathi thumani, avurudhu 50 pamaNa kaalayaka sita p/avathi |aDh\yaapana /amathi thumani, avurudhu 50 pamaNa kaalayaka sita p/avathi 
SIN004-0088|19990415, aDh\yaapana amaath\ya\nshaya, isurupaaya, baththaramulla|19990415, aDh\yaapana amaath\ya\nshaya, isurupaaya, baththaramulla
SIN004-0089|chandhraseakaragea ho`dhama hithavathaa vana channa p/avasuveaya valagambaa maDh\ya mahaa vidh\yaalaya, minuvangoda|chandhraseakaragea ho`dhama hithavathaa vana channa p/avasuveaya valagambaa maDh\ya mahaa vidh\yaalaya, minuvangoda
SIN004-0090|magea hithea thiyennea kiyanna b/ari tharam veadhanaavak, vidhuhalpathithumaa kathaava avasan karana adhahasin p/avasiiya|magea hithea thiyennea kiyanna b/ari tharam veadhanaavak, vidhuhalpathithumaa kathaava avasan karana adhahasin p/avasiiya
SIN004-0091|chandhraseakaragea dheneth ka`dhulin bo`dhavii thibuNadha eavaa kadaa noh/aliNi ehenam eakath karalaa balamu|chandhraseakaragea dheneth ka`dhulin bo`dhavii thibuNadha eavaa kadaa noh/aliNi ehenam eakath karalaa balamu
SIN004-0092|mea vagea dhiirgha ithihaasayak thibena kaShikarma rasaayanaagaarayak ekka govipaLak ahimi vana ek g/ana|mea vagea dhiirgha ithihaasayak thibena kaShikarma rasaayanaagaarayak ekka govipaLak ahimi vana ek g/ana
SIN004-0093|ithin thavath mea g/ana balaaporoththu thiyaagena i`dhalaa v/adak nAa chandhraseakara dhomnassahagatha h/a`giimen kathaa kaLeaya|ithin thavath mea g/ana balaaporoththu thiyaagena i`dhalaa v/adak nAa chandhraseakara dhomnassahagatha h/a`giimen kathaa kaLeaya
SIN004-0094|vena ayata baaradhiila Lamayinuth aragena pavula pitin e\ngalanthe,  o)stearaliyaave yanavaloo|vena ayata baaradhiila Lamayinuth aragena pavula pitin e\ngalanthe,  o)stearaliyaave yanavaloo
SIN004-0095|paasal sa\nvarDhana samithiye inna samahara dhemavpiyo g/ana eaa ya test m/ach thiyena kaalayata thamange raajakaari|paasal sa\nvarDhana samithiye inna samahara dhemavpiyo g/ana eaa ya test m/ach thiyena kaalayata thamange raajakaari
SIN004-0096|vidhuhalpithithumaa measaya matha /athi lipi dhrav\ya sakasamin kiiveaya mama dhannavaa|vidhuhalpithithumaa measaya matha /athi lipi dhrav\ya sakasamin kiiveaya mama dhannavaa
SIN004-0097|dhekama karikat sellam karana Lamayinge viveakaagaarayata gannavaa kiyalaa eakanam ehema thamayi|dhekama karikat sellam karana Lamayinge viveakaagaarayata gannavaa kiyalaa eakanam ehema thamayi
SIN004-0098|in akkara 10 k aragena paLathuru vavanna inne mata aaranchiyi La`gadhiima dheashana shaalaavayi, rasaayanaagaarayayi|in akkara 10 k aragena paLathuru vavanna inne mata aaranchiyi La`gadhiima dheashana shaalaavayi, rasaayanaagaarayayi
SIN004-0099|dhiga husmak gena penah/allea kariyaakaarithvaya pahasu karagath chandhraseakara n/avathath kathaa karannata viya nAa mahaththayaa|dhiga husmak gena penah/allea kariyaakaarithvaya pahasu karagath chandhraseakara n/avathath kathaa karannata viya nAa mahaththayaa
SIN004-0100|eakin v/adak n/ah/a mama vitharayi dhanne Lamayinta thamangeama kiyalaa p/aLa thavaana ekka govipaLak thiyenna  o)na bava|eakin v/adak n/ah/a mama vitharayi dhanne Lamayinta thamangeama kiyalaa p/aLa thavaana ekka govipaLak thiyenna  o)na bava
SIN004-0101|gampaha udhbhitha udh\yaanayata maasayakata varak magea kaShikarma Lamayi ekkan yanna dhepaarthameanthuven avasara dhenna|gampaha udhbhitha udh\yaanayata maasayakata varak magea kaShikarma Lamayi ekkan yanna dhepaarthameanthuven avasara dhenna
SIN004-0102|ko)katath uthsaaha karalaa balanna  o)nAa magea jiivithayath hari mea govipaLath hari mechchara kal mata dh/anune n/ah/ane mea govipaLa magea ekak noveyi kiyalaa|ko)katath uthsaaha karalaa balanna  o)nAa magea jiivithayath hari mea govipaLath hari mechchara kal mata dh/anune n/ah/ane mea govipaLa magea ekak noveyi kiyalaa
SIN004-0103|v\yapathi vagea eavatanam mata pu`phavan pearaadheNiya kaShi vidh\yaa piiTayata, naavinna auShaDha udh\yaanayata|v\yapathi vagea eavatanam mata pu`phavan pearaadheNiya kaShi vidh\yaa piiTayata, naavinna auShaDha udh\yaanayata
SIN004-0104|Lamayintavath p/aLayak, pas tikak athagaalaa eavata saaththu karalaa labana vindhanaya labanna vidhiyak nAa|Lamayintavath p/aLayak, pas tikak athagaalaa eavata saaththu karalaa labana vindhanaya labanna vidhiyak nAa
SIN004-0105|meavaagea vinaashakaarii thaththvayaka thibedhdhii mata kaShikarma viShaya paraayo)gikava uganvanna b/ari nisaa|meavaagea vinaashakaarii thaththvayaka thibedhdhii mata kaShikarma viShaya paraayo)gikava uganvanna b/ari nisaa
SIN004-0106|avurudhu kihipayakin mamath visharaama yanavaa mama eaka dhannavaa mahaththayaa mama visharaama yanne ara govipaLa|avurudhu kihipayakin mamath visharaama yanavaa mama eaka dhannavaa mahaththayaa mama visharaama yanne ara govipaLa
SIN004-0107|mata kohomatath o ekata virudhDhava katayuthu karanna b/ah/ane mama mehaata aave mAathakadhi|mata kohomatath o ekata virudhDhava katayuthu karanna b/ah/ane mama mehaata aave mAathakadhi
